latitude,longitude
13.0182505,77.6140366
13.0198927,77.6144714
13.0198555,77.6137772
13.0284386,77.6156006
13.0197344,77.6141281
13.0313444,77.6160736
13.0314064,77.6128082
13.0289249,77.6125946
13.0264759,77.6147156
13.0255938,77.6116333
13.0255165,77.6116486
13.0241375,77.611763
13.0241261,77.6085052
13.024354,77.6085815
13.0244846,77.6093674
13.0239458,77.6095886
13.0240755,77.6094589
13.0295391,77.6095581
13.0242109,77.6109314
13.0243998,77.6088638
13.0280876,77.608223
13.0278969,77.6123734
13.0248928,77.6121445
13.0227413,77.6091995
13.0227871,77.609726
13.023921,77.6086884
13.0240479,77.6089783
13.0238848,77.6089325
13.0236225,77.6088638
13.0235252,77.6107483
13.022562,77.610672
13.0229568,77.6121597
13.0230417,77.6118317
13.022912,77.6122818
13.0232029,77.6113968
13.0230341,77.6096191
13.0235424,77.6116333
13.0236597,77.6120529
13.0232897,77.6122589
13.0233765,77.611969
13.0217266,77.6106796
13.0214291,77.6124649
13.0210934,77.6125183
13.0216179,77.6118393
13.0211172,77.6122208
13.0211391,77.6120453
13.0204697,77.612709
13.0207243,77.6125336
13.0207129,77.6122971
13.0203733,77.612587
13.0204067,77.6124649
13.0204401,77.6122131
13.0195541,77.611824
13.0192595,77.6126251
13.0189924,77.6118622
13.0193195,77.6121521
13.0188789,77.6121368
13.019289,77.6113968
13.0189314,77.6116867
13.0185404,77.6110306
13.0184498,77.6109467
13.018611,77.6110535
13.017827,77.6126251
13.01169456,77.61557445
13.01407,77.61458069
13.011666,77.61607837
13.011548,77.61506014
13.015422,77.61704061
13.016383,77.61408448
13.016183,77.61352994
13.011403,77.6133348
13.011445,77.61282988
13.012063,77.61345483
13.012541,77.61209562
13.014926,77.61303976
13.01378,77.6064184
13.01514773,77.6061096
13.01516113,77.6062702
13.01473875,77.60730688
13.01407628,77.60646064
13.01400996,77.60782052
13.01204507,77.60692935
13.01467,77.606639
13.01234103,77.6048255
13.0123492,77.61011682
13.01308877,77.60940738
13.01509188,77.60894939
13.01331253,77.61035521
13.01292,77.6093645
13.0151056,77.61128861
13.01323544,77.60779671
13.01195948,77.60562446
13.014384,77.60760728
13.01295,77.6062095
13.0137078,77.60664906
13.01497428,77.60704167
13.01518824,77.60730922
13.01735,77.6049257
13.01268762,77.60557584
13.01516,77.6048748
13.01121697,77.60723647
13.01386,77.602775
13.01133163,77.60808907
13.01359,77.6087975
13.0020015,77.6117617
13.0040857,77.6115756
13.0041334,77.6114412
13.00440551,77.61184148
13.0041494,77.6113879
13.0045966,77.6116477
13.0082459,77.6117319
13.0083299,77.6115592
13.00860197,77.6110613
13.0096578,77.6099686
13.0093817,77.6101705
13.0020502,77.6113453
13.0106224,77.6089789
13.0109465,77.6089983
13.0108838,77.6081142
13.00890839,77.61197291
13.010512,77.6067751
13.0111085,77.6076519
13.0110798,77.6067087
13.0112516,77.6064482
13.0117325,77.6060493
13.011182,77.6061223
13.0110919,77.604628
